num,category,start-days,end-days,person,progress,title,count,petition_overview
467306,정치개혁,2018-12-12,2019-01-11,naver - ***,청원종료 ,등신같은짓을 골라하는 문재인정부,참여인원 : [ 27명 ],"
											ktx탈선사고 원인도 밝혀지지 않는데 ktx를 운행하나요 
											그럼 사람을 태우고 테스트하는것인가요 
											당장 김현미 장관을 보직 해임하고 ktx 운행 중단하라 
											그러니 문재인 정부는 참사정부라는 소리를 듣는것입니다 
"
467308,교통/건축/국토,2018-12-12,2019-01-11,naver - ***,청원종료 ,층간소음! 건축규정과 처벌규정만 손보면 됩니다.,참여인원 : [ 4명 ],"
											아파트 지을 때 좀 더 신경쓰면 될 일입니다. 
											그런데 왜 짓는 놈은 요령피워서 대충 지어 팔아먹고 돈방석에 눌러앉는데 
											왜 죄없이 그 공구리 박스를 산 서민들만 윗층 아랫층 서로 싸우고 칼부림까지 해야 하나요? 

											건축규정만 좀 더 손보면 됩니다.  
											처벌은 강력하고 잔인하게 바꿔야 하구요.  

											간단한 일인데 
											왜 수십 년 동안이나 안 하고 있어요? 
											왜 그런거죠? 
											일 제대로 안 해요? 
											세금으로 월급받으면서 양심의 가책 같은 것은 느끼지 않나요? 
"
467309,미래,2018-12-12,2019-01-11,naver - ***,청원종료 ,요즘 청원 계시판 보니 나라 진짜 뭐 같네요..,참여인원 : [ 13명 ],"
											취임땐 게시판 나라 희망으로 넘쳐 나더만.. 
											2년도 안지난 지금 게시판 절망으로 넘쳐 나네요...안타깝습니다.. 
											청와대 정원에서 수석들과 커피들고 환한웃음  
											지금 뉴스보면 대통령 얼굴은 불만에 가득차고 잃어버린 웃음. 
											민주당 대표는 걷기도 힘들어 하는 모습 티비에 비치고  
											생명력 잃은 의원들은 아부근성에 올인 하는 표현만 보이고 
											청와대 수석들은 한 무리는  정치.. 
											또 한 무리는 실세를 빙자해 자리 놀음이나하고 
											바라보고 있는 집권자는 웃음을 잃어가고.. 
											공기업 사장은 썩은 낙하산줄 잡고  금줄인양 매달려 국세 축내고. 
											나도 노동권이지만 2년도 지나지 않아 썩은 냄새 풍기면 역대급 악성 세균 집합체 될겁니다. 
											문통님은 지금 결단 내리지 않고 초심으로 가지 않는다면 다가오는 나날들  
											민심은 다 떠나고 홀로 부엉이 바위에 앉아 노대통령님의 얼굴을 그리워 할겁니다.. 
											초심으로 돌아 가주세요.... 
											내칠건 내치고 격려할건 격려하고  
											결찬 마음으로 국정 운영 바랍니다.. 
											더민당 대표 바꾸질 않으면 더민주당은 자폭당에 바로 잡힐겁니다.. 
											더민주당은 새롭고 젊고 활기찬 대표가 되어야만 국민은 공감 하고 믿음 줄겁니다... 
"
467310,인권/성평등,2018-12-12,2019-01-11,naver - ***,청원종료 ,페미니즘이 미래다!! 여성을 성상품화하는 업종 없애주십시요.,참여인원 : [ 26명 ],"
											여성을 노리개 취급하고 상품화하는 각종 스포츠 치어리더와 행사장 도우미는 물론 여전히 흥행하고 있는 성매매업소까지 모조리 단속하여 없애주시실 간절히 청합니다. 
											약한 여성을 이용한 상업적 행동은 박멸되어야만 성평등이 이루어지지 않겠습니까? 
											여성인권 최하위 대한민국의 발전을 위해 여성부 예산도 2조 이상 되어야 한다고 생각합니다. 
											페미니즘의 선진화야 말로 대한민국이 더욱 선진국으로 나아가는 계기가 될 것입니다. 
"
467311,정치개혁,2018-12-12,2019-01-11,facebook - ***,청원종료 ,20일 택시 여의도진입금지해주세요,참여인원 : [ 4명 ],"
											분신기사때문에 국회 서강대교를 막겠다는데 출입금지해주세요 
"
467312,안전/환경,2018-12-12,2019-01-11,naver - ***,청원종료 ,"12년 동안이나 간호조무사를 성폭행한 의사, 면허취소 청원",참여인원 : [ 11명 ],"
											12년간 간호조무사 성폭행·협박한 병원장 구속 - 중앙일보 

											범죄자가 당신을 진료하고 있다, 불멸의 의사 면허 - 추적60분 

											어떻게 사람이 이럴 수가 있나요? 
											이 사람은 의사를 해서는 안 되는 사람입니다.  
											추적 60분을 보니,  
											12년 동안이나 여성을 성폭행하고 문고리에 피를 뿌리는 엽기적인 행각을 벌였다고 합니다.  
											그리고 대한의사협회 임원까지 하고 아직도 의사를 하고 있다고 합니다.  

											어떻게 이럴 수가 있나요? 
											아니, 이래도 되나요? 
"
467314,정치개혁,2018-12-12,2019-01-11,naver - ***,청원종료 ,언제까지 국회의원의 무의미 지멋대로 비밀 예산에 놀아나야 하는가?,참여인원 : [ 41명 ],"
											눈 가리고 아웅 한다는게 바로 이것... 

											국회의원 연봉... 올해만 슬그머니 오른게 아니라 작년에도 그랬다고 한다... 

											19대 국회의원 연봉 동결 했었는데 20대 바뀌고 잠시 방심한 사이 2년이나 인상이 되었다고 합니다... 

											비율로 따지면 평균 인상율이라느니 차관급보다 적다느니 개소리를 해대는데... 

											곧 2억에 육박하는 국회의원 연봉... 1억도 안 되는 일반 공무원과 비율로 비교하면 안 되는 거죠... 

											게다가 차관보다 적다는등 개소리를 하는게 차관보다 출근율 저조하고 회의 참석율 저조한데다가... 

											매일 이권 다툼만 하는 어리석은 국회의원하고 비교할 걸 비교해야지... 

											국회의원도 국회 출근 카드 찍고 시급으로 바꿔야 합니다... 

											물론 최저 시급 적용해서 말이죠... 

											그리고 이번에 예산안도 일부러 다른 법안으로 이권 다툼 하는 척 시간 끌다가 결국 밀실 범죄 현장으로... 

											대놓고 많이 해먹은 국회의원 우선으로 쪽지 예산을 통과 시켰다죠? 

											게다가 그 근거나 과정, 내용 등은 전혀 기록하지 않았고요... 

											460조나 되는 국가 예산을 결정하는데 아무 근거를 남기지 않는다는 것 자체부터 말이 안 되는데... 

											국회의원 연봉 인상 문제를 국회의원 스스로 먼저 공개하지 않은 이유는 바로 이겁니다... 

											물 타기죠... 아직 남은 특혜가 있는데 구 중 연봉이 가장 먼저 수면 위에 올라올 거라 생각하고... 

											일부러 말 안 한 겁니다... 사실 젤 위험한게 예산안 인데도 말이죠... 

											사실 국회의원 300명 연봉 모아도 1조가 안 됩니다... 

											금액만으로 따지면 불필요하고 쓸데없는 예산에 수백조가 낭비되는게 더 큰 문제죠... 

											그런데 저 두 가지를 한 번에 처리하는 것 자체가 사실 불가능에 가깝습니다... 

											근본적으로 국회의원 스스로 나서지 않기 때문이죠... 

											틀렸습니다... 이번 국회도... 어떻게든 연동형이 통과 되어서 세력을 분산 시키는게 답입니다... 

											빨리 통과되어야 합니다... 

											관련 청원들에 힘을 실어 주세요... 

											그래서 모든 문제들을 수면 위로 올려 놓읍시다... 
"
467315,교통/건축/국토,2018-12-12,2019-01-11,naver - ***,청원종료 ,현금있는 부자들만 독식하는 세상을 만들 작정입니까?,참여인원 : [ 7명 ],"
											안녕하세요? 
											경기도 안산 변두리에 24평 아파트를 소유하고 있는 48세 무직자입니다. 
											몸이 좋지 않아 강원도로 이사를 가려고 지난 10월 초 집을 부동산에 내놓았습니다. 
											그런데 그동안 집을 보러온 사람은 딱 2명이었습니다. 
											저희 아파트는 초역세권에 대단지라 매매를 걱정해본 적이 없었습니다. 
											하지만 현 상황은 정부의 여러 규제들로 인해 실거주자들이 집을 사지도 팔지도 못하고 있는 실정입니다. 
											그러는 동안 매매가는 한 달에 천만 원씩 떨어지고 있습니다. 
											3억도 안되는 아파트 값이 말이죠. 

											부동산 관련 정책에 있어 규제는 타겟을 명확히 해야 한다고 생각합니다. 
											정부가 규제하고자 하는 대상이 3억 이하 정도의 집 한 채 가지고 있는 실거주자는 아니라고 생각하는데 
											오히려 가장 큰 타격을 입고 있는 계층이 지금 당장 집을 사거나 팔아야 하는 실거주자들입니다. 
											애매한 보유세 정책과 부동산임대업 관련 정책, 대출규제 정책으로 도대체 어쩌겠다는 겁니까? 
											정말 궁금해서 물어 봅니다. 그 정도로 투기세력을 잡을 수 있다고 믿는 겁니까? 

											최근 강남에 몰린 청약자금이 76조원에 달한다는 기사를 접했습니다. 
											그러고 보면 지금의 부동산 시장은 현금 가진 부자들의 좋은 밥상이라는 생각이 듭니다. 
											그들은 지금 당장 1~2억 떨어지는 집 값에 일희일비 할 필요가 없겠죠. 급할 게 없는 부자들이니까요.  
											오히려 서울, 수도권에 급매, 급급매, 경매, 공매 등으로 나오기 시작하는 저같은 사면초가인 사람들의 부동산을  
											현 정부를 비웃으며 호주머니에 챙겨 넣겠죠. 

											구매하는 집마다 대출을 끼고 사는 갭투기꾼들, 대출조차 필요없이 현금으로 부동산을 긁어 모으는 투기꾼들을 타겟으로 한 
											방제약을 쓰지 않고 생명있는 것은 모두 죽여 버리는 방제약을 쓴다면 소나무가 죽을 것입니다. 
"
467316,인권/성평등,2018-12-12,2019-01-11,naver - ***,청원종료 ,성별을 없애주세요.,참여인원 : [ 0명 ],"
											인권과 성평등에 대한 의식은 근현대사 이후로 급속히 발전하여 

											현대에 이르러서는 다양한 형태로 변형되어 우리 주변에서 터져나오고 있습니다. 

											저는 이러한 성의식과 성평등에대해 지대한 관심도 없었고, 지금도 없고, 관심을 가질 예정도 아닙니다. 

											그러나, 뉴스와 인터넷 게시판들만보면 무엇하나 쉽게 넘길수 없는 성역할, 성평등에 대한 치열한 논쟁이 벌어지고 있습니다. 

											고요한 아침의 나라라는 별명으로도 불렸던 한국이, 이제는 이념의 전쟁터로 변해가고 있는 것입니다. 

											저는 어렸을때부터 여성을 존중하고 배려하려고 노력해왔습니다. 

											여성은 남성과 다르지만, 평등아래 각자의 성역할이 있고 서로 존중해야 한다고 생각했습니다. 

											그러나 최근에 붉어진 소위 '젠더'이슈를 접하고는 합의점이 없다고 생각했습니다. 

											성별을 없애주세요. 

											남자와 여자를 서류상 1, 2 로 나누고 (최근엔 3, 4) 이때문에 벌어진 문제들은 앞으로 더 심화될것입니다. 

											운동하시는 여성분들의 구호 'Girls can do anything' (소녀(여성)들은 뭐든 할수 있다.) 처럼 

											이제는 남과 여자의 성역할또한 그 경계가 희미해져가고 있습니다. 

											성별을 없애면, 서로 헐뜯고 싸우던 군대문제라던가 취업시의 불평등과 같은 많은 문제가 해결될것입니다. 

											또한 성소수자들의 문제도 해결될것입니다.  

											'1은 2하고만 만나야 한다'  '1 과 1, 2 와 2는 만날수 없다' 와같은 명제에서 자유로워 질것입니다. 


											아무런 제약없는 사회.. 성역할에 대한 고정관념을 가질수도 없고 성평등에대한 불만을 가질수도 없습니다. 

											성별이라는 개념 자체가 사라지니까요. 서류상으로 구분도 안되고. 


											그냥 성별을 없애주세요. 

											그게 지금보단 나은 사회가 될것 같네요. 
"
467317,정치개혁,2018-12-12,2019-01-11,naver - ***,청원종료 ,"2019 신년 사자성어는 ""내로남불"" 입니다.",참여인원 : [ 5명 ],"
											2019년 신년 사자성어는 안 봐도 척입니다.  

											내로남불 

											동의하시는 분, 부처핸섬~! 

											그냥, 가슴이 답답하고 막막하다. 
"
467318,외교/통일/국방,2018-12-12,2019-01-11,facebook - ***,청원종료 ,난민들 더받지말고.전부추방시켜라,참여인원 : [ 20명 ],"
											나이제리아에서온 난민들이 현역 미군으로 가장해서 보이스피싱 사기행각벌여12억원에달하는 현금 을 사기쳤다고합니다. 
											난민들 끝내.일 저질렇 습니다. 
											이쟙트. 예먼 아프리카.방글라데시 난민들. 기각된자들 전부 추방시컵시다. 이자들은 여형비자로와ㆍ서 난민신청 달.랑해놓고 제맘대로 돈 받아챙기면서 대한 민국 활개치면.쏘다닙니다.일자리도얻에일하고 보이스피싱 사기까지 하고있 습니다. 
											법무부 출입경관리사무소 는 인젠 이런 자들 그만 받아들이고 비자도 함부로 주지말기 말합니다. 경찰들한테 불법체류자들 잡아들이고추방시키는.권한 주어야합니다. 
"
467319,정치개혁,2018-12-12,2019-01-11,naver - ***,청원종료 ,국회의원 연봉 2000만원 인하를 원합니다.,참여인원 : [ 149명 ],"
											국회의원님들 대부분이 가진 것이 많은 분들인데 왜 높은 연봉이 필요합니까? 연봉과 별도로 활동비도 지급되지 않나요?  
											2000만원 인상추진한다길래 너무 괘씸해서 오히려 2000만원 인하를 청원합니다. 
											복지만 북유럽을 따라 가고자 하지 말고 의원들의 마인드도 따라 해주셨으면 감사하겠습니다. 
"
467320,기타,2018-12-12,2019-01-11,naver - ***,청원종료 ,자동차손해배상법,참여인원 : [ 1명 ],"
											안녕하세요 

											신랑사건좀 해결해주세요 하지도 않는사건 때문에 

											경찰서만 다니고 일도 못하고 가정은 파탄 위기까지오고 변호사 사무실가서 상담을 받왔는데  
											이건 방송국 가서 터트려야한다고 하고 일반인 
											저희는 방송국 제보를 하려고 사건 종결 댄거랑 
											아직도 끝나지 않는 사건 때문에 집에서 쪼껴나가야 
											활상까지 왔고  이건 청와대 국민 개시판에  글을 
											올려도 소용도 없고  대한민국 국민 의로서 살아가야 
											하는지 죽으라는건지 답답하네요   
											신랏은 이사건 때문에 스트레스 받고  죽을려고  
											라는생각만하고  가족들 나두고 안좋은 생각만 하고 
											있습ㄴㅣ다 착실하게  마음 잡고 살아가려는 하는 
											사람을 살지는 못하게 하기는 커녕 죽음으로 
											대답을 하게 하려는 청와대 정말싫습니다  
											큰애는 초등학교3학년 둘째는2살 곳테어날1월21일 배속에  아기까지 저는  또 어찌살아가야하는지요 
											본인들일  일이아니닌까는 나몰라라 하는청와대  
											해결책을 주시던지 아니면은 저희는 전부다 죽어야 하는상황입니다  대통령님은  외교보다는 대한민국  
											국민을 먼저 생각해야대는거 아닙니까  답변을달라고요 
											아니면은 방송을 나가게끔 도와주시던지요  
											길바닥으로 나가야한다고해도 나몰라라 하는대한민국 
											창피합니다 
"
467321,육아/교육,2018-12-12,2019-01-11,naver - ***,청원종료 ,자녀돌봄교실 확대해주세요,참여인원 : [ 6명 ],"
											안녕하세요. 
											저는 충청남도에 거주하고 있는 
											2019년 초등학교 입학예정인 한 아이의 엄마입니다. 
											저는 현재 워킹맘으로 9시부터 6시까지 근무중이며 아이가 학교에 입학을 하고나면 방과후 활동 및 방학중에는 자녀돌봄교실 이용을 희망하고 있는데요. 
											제가 거주하고 있는 동의 초등학교는 예산문제로 올 겨울방학 때 자녀돌봄교실을 2주간만 시행한다고 하여 큰 충격을 받았습니다.  
											겨울방학은 6주인데 2주만 시행하면 나머지 4주는 워킹맘 아이들은 혼자 집에 있어야 하나요? 
											또한 돌봄교실 시간도 12시면 끝이라고 하는데 나머지 시간은 아이들이 혼자 집에 있거나 학원으로 내몰려야 하는 상황입니다.  

											복지부나 정부에서는 워라밸(work-life balance), 그리고 많은 출산장려정책을 시행한다고 하는데  
											방학때 홀로 방치가 되는 아이들을 생각해서 자녀돌봄교실 예산을 확보해 시행해 주시기 바랍니다. 
"
467322,성장동력,2018-12-12,2019-01-11,naver - ***,청원종료 ,대통령님 경제 너무 심각합니다.제발 잘못된 정책은 그만하세요.,참여인원 : [ 12명 ],"
											지금 우리나라가 처한 현실은 봐주세요. .다 안되고 다 힘듭니다. 국민들 다 어렵다고 하고 힘들다고 합니다..뭐가 문제인지 빨리 파악하고 시정해야 합니다. 경제부총리 바뀌셨는데 빨리 국민들 어떤점이 힘든건지 봐주시고 잘못된건 바로 잡아 주세요. .국민들은 숨이 막힙니다..국민들이 잘 살아야 나라도 잘 돌아가는건데 지금은 국민들이 살기가 너무 힘듭니다. 돈 없는 서민들을 먼저 생각하고 하셨으면 합니다. 
"
467323,문화/예술/체육/언론,2018-12-12,2019-01-11,naver - ***,청원종료 ,BTL 학교의 시설을 이용하는 생활체육 여건을 개선해주십시요.,참여인원 : [ 12명 ],"
											생활체육인들은 ""고등학교이하 각급학교의 시설 개방 및 이용에 관한 규칙""에 따라 학교시설을 대관하여 
											여가 생활을 하고 있습니다. 

											대한민국의 배드민턴 생활체육 동호인의 인구는 약 300만명이 넘는 인기많은 국민적 운동입니다. 
											동호인들은 해당 주거지역의 가까운 학교시설인 체육관을 대관하여 건강관리와 삶의 질 향상을 위하는 동시에 지역주민과의 화합을 다지고 있습니다. 

											그러나 임대형 민자사업(BTL) 학교에서 운동하는 생활체육인들은 영리 사업자인 운영사에 의해 학교시설사용에 많은 제약이 있습니다. 
											최근 BTL 학교는 대관시간을 지역주민들의 생활패턴을 고려하지 않고 일방적으로 시간을 줄이거나 변경하여 지역주민들이 스스로 운동을 포기하게 하는 BTL운영사들의 내부의견을 만들어 국민들의 저녁이 있는 삶과 삶의 질 향상을 추구하는 정부정책에 역행하고 있습니다.   

											많은 학교가 저녁 7시에서 10시 30분까지 운동을 해왔으나 최근 BTL학교의 움직임은  
											저녁 5시에서 9시로 변경하는 추세입니다. 
											우리현실에  
											5시전에 퇴근하는 직장인이 있을까요 ? 
											자영업자, 직작인, 가정주부가 저녁 운동을 하는데 과연 7시전에 운동을 할수있을까요.? 
											저녁 5시 퇴근하는 공무원들도 운동을 못합니다.  
											주말에는 격주 오전 또는 개방을 거부합니다. 
											주말에는 지역주민인 동호회를 통하여 휴식과 건강관리를 합니다. 

											운영사가 고용한 야간 당직근무자의 휴식시간(22시부터)을 빙자하여 시간을 줄입니다. 
											야간당직근무자는 매일 16:30 ~ 다음날 08.30까지 근무하며 임금은 최저임금법을 피하는 수준의 금액만 주고 휴식시간을 증가시키고 있는 추세로 그들의 주장대로 하면 학교시설은 개방될 수 없는 것으로 학교의 주인인 학교와 국민이 기업에 끌려다니는 아이러니가 발생됩니다. 

											이에 각급 학교장님들께서는 운영사 부정적인 태도와 생활체육인 민원사이에서 많은 스트레스를 받고 있으며 
											때로는 운영사가 말을 듣지 않으니 상급기관에 민원을 넣어달라고 요청하기도 합니다.  

											학교시설의 사용 승인권한은 학교장에게 있습니다. 
											교육감 또는 교육장은 지도 감독과 학교시설이 지역주민에게 최대한 이용될 수 있도록 필요한 조치를 취하도록 되어 있습니다. 

											BTL학교는 국민들의 세금으로 운영되고 시행사는 시설임대료를 받아 건축비와 사업수익을 취하고 운영사는 운영비를 받아 시설을 관리하며 영업이익을 취하는 사업자입니다. 

											학교의 주인은 국민이고 우리들의 아이들인 학생이며 우리는 학교시설을 이용할 권리와 규칙이 있습니다. 

											엘리트체육 육성에만 지원할것이 아닌 이제부터는 지역주민이 주체가 되는 생활체육에도 관심을 가져 주시고 

											더 이상 BTL학교 운영사에게 학교장이 휘둘리거나 지역주민들이 피해보지 않도록 관련규칙을 정비해 주시기 바랍니다. 
"
467324,교통/건축/국토,2018-12-12,2019-01-11,naver - ***,청원종료 ,지하철9호선 1단계운영기관 서울교통공사로직영밎서울시장사퇴촉구4차,참여인원 : [ 0명 ],"
											안녕하세요 매일타는9호선승객입니다 
											지금현제 9호선1단계 프랑스운영사때문에 지옥철되고있습니다 
											아침출퇴근시간때 탐승하면 숨막히 사람때문에 다치고너무심해요   
											2.3단계는 서울교통공사 운영하는데 1단계 프랑스운영기관때문에 너무지옥철되고있습니다 
											9호선탈선사고날까봐  걱정됩니다 사고낮면 누가책임질것가요 
											하루속히 8량증차 해주세요  
											다단계구조 로 된 지하철9호선 철회 해주세요  
											당장 서울교통공사 한데 9호선운영권넘겨주세요 
											승객안전지켜주세요 
											서울시장박원순 무책임 하게 신경안써요 시민안전 안지키는 
											서울시장 사퇴 촉구합니다  
											9호선 8량증차밎 1단계운영기관 서울교통공사로직영요구합니다  
											승객안전지켜주세요  너무심해요 숨막히는 9호선입니다 
											서울시 수요예측 잘못된 예측으로 더지옥철됩니다  
											당장 서울시장 사퇴촉구!  9호선 개선하라!  증차 8량 하라 
											1단계운영사 서울교통공사로 운영권넘겨라 
"
467326,육아/교육,2018-12-12,2019-01-11,naver - ***,청원종료 ,교육이 권력에 고개숙이는일이 더는 없도록.. 제 겪은바를 봐주세요.,참여인원 : [ 1명 ],"
											저는 법적으로 1984년 생입니다. 
											부산자동차고등학교 1기 졸업생이고, 
											전교 부회장이었습니다. 
											라이온스 클럽에서 장학금을 받았습니다. 
											당시는 IMF였고 장학금은 60만원이었습니다. 
											교장이 뒤에, 젊은 여자 국어선생이 그 옆에, 
											저는 조수석에. 
											낙동강변타고 차는 출발했습니다. 
											교장(교감인지 불확실합니다.)이 봉투좀 보자고 해서 줬습니다. 안주머니에 넣었습니다. 국어선생 여선생 고개 뒤늦게 돌렸습니다. 그리고 장학금 처리한다더군요. 전 보호대상자라 애초에 등록금이 면제였구요. 왜 이제야 이야기를 하냐면, 엄마는 학대를 했고, 선생들은 처벌받지 않는가 하는 의문때문입니다.  원래 무급교육받는 장학생의 60만원을 꿀꺽한 것도 모자라 1기 교복 선정때도 투표결과와 다르게 임의 선정하여 리베이트가 의심되었습니다. 부디 부산 자동차 고등학교1기에 얼마나 엄청난 일들이 있었는지를 파악하시고 엄벌하여주시기 바랍니다. 보태어 그때당시 외면했던선생님들도 처벌 부탁드립니다. 
"
467327,교통/건축/국토,2018-12-12,2019-01-11,naver - ***,청원종료 ,카플관련 택시승객 탑승 해결방법,참여인원 : [ 2명 ],"
											1-택시사업구역 전국으로 확대(화물참조) 
											2-출퇴근시 택시 합승허용(2티에한해서만) 
											3-소화물 운반허용(퀵서비스) 
"
467328,정치개혁,2018-12-12,2019-01-11,naver - ***,청원종료 ,해경궁 김씨 검찰은 왜 눈감는가 아는 국민들은 알고있다.,참여인원 : [ 33명 ],"
											똥개같은 검ㅊ 더러운 넘들 그럴려고 사법고시 합격하고 검ㅊ하는가? 
											그래놓고도 너희가 사람이냐?   

											죽은 권력은 뼈도 추려내더니만,  살아있는 권력 앞에는 꼬리 살랑 살랑.  에라이~ 밥팔아 똥사먹어라 더러분 넘들. 
"
467330,일자리,2018-12-12,2019-01-11,naver - ***,청원종료 ,일자리를 잃었습니다!,참여인원 : [ 8명 ],"
											저는 내년에 90되는 노모를모시고있는 평범한가장입니다. 그동안 만7년동안 다녔던 건물보안,경비책임자였는데 건물주가 최저임금인상때문에 어렵다면서 저를 해고예고한상태고 올까지만 다니게되었습니다. 저는 어렸을때 약하게온소아마비였지만 지금은 티가나지않기때문에 경비책임자도거뜬히해냈습니다. 사업실폐로인한후유증으로 아내도 우울증에고혈압,당뇨때문에 일을못하고있습니다. 저좀 살려주세요. 가끔은 주코싶을때도있지만 노모한테 더이상불효는 저지르고싶지않습니다. 
											이름은 황화연입니다. 전화번호는 010-5530-9250입니다. 저녁에 어머니께서 저를항상찾으시기에 밤일은 못합니다. 대통령님! 저희가정을지켜주세요! 
"
467331,성장동력,2018-12-12,2019-01-11,naver - ***,청원종료 ,전기 수입을 반대합니다,참여인원 : [ 60명 ],"
											우리나라는 기름 한 방울 나지 않는 나라입니다. 이런 우리나라의 현실 속에서 우리는 지난 세월 동안 원자력 발전소 덕에 쉽게 전기를 공급할 수 있게 되었고, 그 전기로 나라의 발전을 이루어냈습니다.  
											그러나 정부에서는 원전이 오래되었다는 이유로, 신재생 에너지를 이용해 전기 수급을 맞출 수 있다며 ‘탈원전 정책’을 시행했습니다. 그러나 정부의 대책은 효과가 미비했고, 이는 전기 부족이라는 당연한 결과를 이끌어냈습니다. 이 현상을 해결하기 위해 한전에서는 중국과 러시아로부터 전기를 수입하는 방안을 추진하고 있다고 합니다.  
											전기는 현대 사회에서 빠져서는 안 될, 물과 같은 존재입니다. 전기 없이 아무것도 할 수 없는 것이 현실인데, 한전에서는 필수적이고 중요한 자원을 남에게 의존하자고 합니다. 이는 우리가 전기로 인해 다른 나라에 간접적으로 종속당할 수도 있는 위험을 감수하자는 말과 같습니다. 만약 전기를 수입하게 된다면, 우리의 전기를 공급하거나 전기공급망을 가진 다른 나라가 우리를 위협하려고 할 때 이를 막을 수 있을까요? 그 나라들이 이를 인질 삼아 우리에게 무리한 요구를 한다고 해도 거절할 수 있을까요? 다른 나라의 전기에 의존하고 있는 우리는 그럴 수 없을 것입니다.  
											설사 전기 수입으로 인한 위협이 없다고 하더라도 우리는 전기를 수입할 필요가 없습니다. 우리는 APR-1400 기술에 관한 총 41건의 국내 특허를 가지고 있으며, 지난 10년간 1600억 원을 들여 국산화한 3대 핵심기술(원자로 냉각재 펌프(RCP), 원전 계측제어시스템(MMIS), 원전 설계 핵심코드)의 해외 특허출원 2건도 이루어 냈습니다. 이처럼 우리는 훌륭한 원전기술을 보유하고 있고, 이는 수출까지 되고 있습니다.  
											탈원전 정책 당시의 대다수의 원전들이 오래되어 폐기할 필요성이 있었습니다. 그러나 그렇다고 해서 우리가 완전한 탈원전을 이룰 필요성은 없습니다. 폐기할 원전은 안전하게 폐기하고, 우리의 훌륭한 기술로 안전한 원전을 새로 지으면 될 것입니다.  
											국민 여러분, 우리는 물과 같은 전기 공급을 남에게 의존해서는 안 됩니다. 이는 나라의 주권을 남에게 의탁하는 것과 같습니다. 우리는 우리 스스로를 지킬 수 있는 우리의 기술로 우리 스스로를 지켜야 합니다.  

											읽어주셔서 감사합니다. 여러분의 참여 부탁드립니다. 
"
467332,기타,2018-12-12,2019-01-11,naver - ***,청원종료 ,국가비상사태라는데 눈과 귀를 막고 입만 놀리는 정부.,참여인원 : [ 19명 ],"
											해외 저명 학자가 국내 국민들이 그렇게 느끼고 있는데 정작 정부와 당국만 모르고 있다. 
"
467333,기타,2018-12-12,2019-01-11,naver - ***,청원종료 ,고주파 소리가 사람을 죽입니다.,참여인원 : [ 2명 ],"
											저희가 지금도 위협을 받고 있어서  글을 다 적지는 못합니다  
											네이트와 다음에 연결된 글을 봐주십시오  
											다음에 글들은 네이트에 글을 적어서 베스트에 오른글들입니다 . 
											그리고 이 사건은 경찰에서 조사중인 사건입니다 . 
											""네이트  ㅡ 살인적인 주파수를 쓰는 이사건을 수사중입니다  
											"" 다음 ㅡ 살고싶습니다 살려주세요 국민들께 알립니다  
											꼭 글을 봐주십시오. 
"
467335,정치개혁,2018-12-12,2019-01-11,naver - ***,청원종료 ,더불어민주당  이해찬대표  사퇴하십시요.,참여인원 : [ 154명 ],"
											이재명을 끌구가는 이유가 뭡니까? 
											눈과귀 다 닫구 뭐하시는 겁니까? 
											그러구서  누가 누구를 적폐로  몰아가십니까? 
											그냥  뭉기적거리지 말구 
											단호하게 징계해 주시기 바랍니다. 
											그리구  요즘  이해찬대표   정말 실망입니다 
											괜히  당 지지율 까먹지마시구 
											능력없음 내려 오십시요. 
"
467336,기타,2018-12-12,2019-01-11,naver - ***,청원종료 ,대한민국에 똥개같은 검찰이 있어야 하나?,참여인원 : [ 11명 ],"
											만약 똥개 같다면 필요없다고 보아진다. 
											죽은 권력은 뼈를 갈아마시고, 살아 있는 권력 앞에 온갖 아양을 떨어대는 검찰이라면 과연 국민세금으로 
											존치시켜야 하는가. 

											생각해 볼 일이라 여겨진다. 
"
467339,경제민주화,2018-12-12,2019-01-11,naver - ***,청원종료 ,"""삼성 공화국? .. 봉건왕조""",참여인원 : [ 15명 ],"
											국민들도 알고 정부도 알고.. 다 아는데 이게 말이 안됩니다... 

											셀트리온 - 물통회사와 같은 프레임은 아니어도  최소한 다른 바이오와 같은 프레임으로 보아주면 좋으련만.... 안타갑습니다.  

											삼바' 상장유지, 당국이 삼성 보증선 셈 
											상장과정도 특혜..분식회계 없이 불가능 

											https://news.v.daum.net/v/20181212091200206?rcmd=rn 
"
